iso3c,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se
AFG,2007,31.8,2.6,33.7,2.7
AFG,2008,31.8,2.6,33.7,2.6
AFG,2009,31.9,2.6,33.9,2.7
AFG,2010,32,2.7,34,2.6
AFG,2011,32,2.6,34.1,2.7
AFG,2012,32.1,2.7,34.2,2.6
AFG,2013,32.1,2.7,34.3,2.8
AFG,2014,32.1,2.8,34.3,2.8
AFG,2015,32.1,2.9,34.3,3
AFG,2016,32.1,2.9,34.4,3.1
AFG,2017,32.1,2.9,34.4,3.1
ALB,1996,37.5,2.6,45.8,4.5
ALB,1997,37.6,2.5,45.9,4.5
ALB,1998,37.8,2.5,46,4.6
ALB,1999,37.9,2.4,46.1,4.4
ALB,2000,38.1,2.4,46.2,4.4
ALB,2001,38.2,2.2,46.2,4.4
ALB,2002,38.3,2.2,46.4,4.4
ALB,2003,38.4,2.2,46.5,4.4
ALB,2004,38.5,2.2,46.5,4.4
ALB,2005,38.6,2.3,46.6,4.5
ALB,2006,38.7,2.3,46.7,4.4
ALB,2007,38.8,2.2,46.7,4.4
ALB,2008,38.9,2.2,46.8,4.5
ALB,2009,39,2.4,46.8,4.4
ALB,2010,39.1,2.4,46.9,4.6
ALB,2011,39.3,2.4,47,4.6
ALB,2012,39.4,2.4,47,4.7
ALB,2013,39.5,2.6,47.1,4.7
ALB,2014,39.7,2.6,47.1,4.8
ALB,2015,39.8,2.7,47.2,4.9
ALB,2016,39.8,2.7,47.2,5
ALB,2017,39.9,2.9,47.2,5
DZA,1988,37.7,2.8,40.2,3.1
DZA,1989,37.6,2.8,40.1,3.1
DZA,1990,37.5,2.7,40,3
DZA,1991,37.4,2.6,39.8,3
DZA,1992,37.3,2.6,39.7,2.9
DZA,1993,37.2,2.6,39.6,2.9
DZA,1994,37.1,2.6,39.5,2.8
DZA,1995,37,2.5,39.3,2.8
DZA,1996,36.9,2.6,39.3,2.9
DZA,1997,36.8,2.7,39.2,3
DZA,1998,36.7,2.7,39.1,3
DZA,1999,36.6,2.8,38.9,3.1
DZA,2000,36.5,2.9,38.8,3.1
DZA,2001,36.4,2.8,38.7,3.2
DZA,2002,36.2,2.9,38.6,3.2
DZA,2003,36.1,3,38.5,3.3
DZA,2004,36,2.9,38.4,3.2
DZA,2005,35.9,3,38.2,3.3
DZA,2006,35.8,3,38.1,3.4
DZA,2007,35.6,3.1,37.9,3.4
DZA,2008,35.6,3.2,37.7,3.4
DZA,2009,35.5,3.2,37.5,3.5
DZA,2010,35.4,3.2,37.4,3.5
DZA,2011,35.2,3.2,37.2,3.6
AND,2001,30.5,3.8,39.7,6.8
AND,2002,30.5,3.9,39.7,7
AND,2003,30.5,3.9,39.7,6.9
AND,2004,30.5,3.9,39.7,7
AND,2005,30.5,4,39.7,7
AND,2006,30.5,4.2,39.7,7
AND,2007,30.5,4.2,39.8,7.1
AND,2008,30.4,4.2,39.8,7.3
AND,2009,30.4,4.3,39.8,7.4
AND,2010,30.4,4.4,39.8,7.4
AND,2011,30.4,4.4,39.8,7.5
AND,2012,30.4,4.4,39.8,7.6
AND,2013,30.4,4.5,39.9,7.6
AND,2014,30.3,4.7,39.9,7.6
AND,2015,30.3,4.5,39.9,7.7
AND,2016,30.3,4.5,39.9,7.7
AGO,2000,50.3,3,53.5,3.2
AGO,2001,50.3,3,53.5,3.1
AGO,2002,50.2,2.9,53.4,3.1
AGO,2003,50.2,3,53.4,3
AGO,2004,50.2,2.9,53.4,3
AGO,2005,50.1,2.8,53.4,2.9
AGO,2006,50,2.7,53.2,2.8
AGO,2007,49.8,2.7,53,2.9
AGO,2008,49.6,2.7,52.8,2.8
AGO,2009,49.6,2.8,52.8,2.7
AGO,2010,49.6,2.8,52.9,2.9
AGO,2011,49.7,2.9,52.9,3.1
AGO,2012,49.8,3,53,3.2
AGO,2013,49.8,3.1,53,3.3
AGO,2014,49.8,3.2,53.1,3.4
AGO,2015,49.9,3.3,53.1,3.4
AGO,2016,50,3.2,53.2,3.6
AGO,2017,50,3.3,53.3,3.6
AGO,2018,50,3.3,53.4,3.6
AIA,2002,36.4,3.3,37.7,4.1
AIA,2003,36.5,3.3,37.8,4.2
AIA,2004,36.6,3.4,37.9,4.3
AIA,2005,36.7,3.4,37.9,4.4
AIA,2006,36.8,3.4,38.1,4.5
AIA,2007,36.9,3.5,38.1,4.5
AIA,2008,36.9,3.5,38.2,4.5
AIA,2009,37,3.5,38.3,4.6
ATG,2007,47.3,6.4,47.4,7.2
ARG,1961,35.8,2.3,36,3.6
ARG,1962,35.7,2.2,35.9,3.5
ARG,1963,35.6,2.1,35.8,3.5
ARG,1964,35.5,2.1,35.8,3.3
ARG,1965,35.5,2,35.8,3.3
ARG,1966,35.5,2,35.7,3.3
ARG,1967,35.5,1.9,35.7,3.2
ARG,1968,35.5,1.8,35.7,3.2
ARG,1969,35.6,1.8,35.7,3.1
ARG,1970,35.6,1.6,35.7,3.1
ARG,1971,35.5,1.6,35.6,3.2
ARG,1972,35.4,1.6,35.6,3.1
ARG,1973,35.3,1.5,35.6,3.1
ARG,1974,35.3,1.4,35.6,3.1
ARG,1975,35.7,1.4,35.8,3.1
ARG,1976,36.1,1.5,36.1,3.2
ARG,1977,36.6,1.5,36.4,3.2
ARG,1978,37,1.5,36.7,3.3
ARG,1979,37.4,1.5,37,3.2
ARG,1980,37.9,1.4,37.3,3.2
ARG,1981,38.4,1.5,37.7,3.3
ARG,1982,38.8,1.5,38,3.3
ARG,1983,39.2,1.5,38.4,3.3
ARG,1984,39.7,1.4,38.7,3.4
ARG,1985,40.1,1.3,39.1,3.3
ARG,1986,40.6,1.1,39.4,3.4
ARG,1987,41.1,1.1,39.8,3.3
ARG,1988,41.6,1.2,40.1,3.4
ARG,1989,42,1.2,40.5,3.3
ARG,1990,42.2,1.2,40.8,3.3
ARG,1991,42.4,1.1,41,3.3
ARG,1992,42.5,1.1,41.2,3.3
ARG,1993,42.8,1,41.5,3.2
ARG,1994,43.3,1.1,41.9,3.3
ARG,1995,44,1.1,42.2,3.4
ARG,1996,44.5,1.1,42.6,3.3
ARG,1997,45.1,1,43,3.3
ARG,1998,45.6,1,43.3,3.4
ARG,1999,45.9,1,43.5,3.4
ARG,2000,46.3,1.1,43.6,3.5
ARG,2001,46.6,1.1,43.7,3.5
ARG,2002,46.5,1.1,43.7,3.5
ARG,2003,46,1.1,43.4,3.6
ARG,2004,45.2,1.1,42.9,3.6
ARG,2005,44.2,1.1,42.3,3.5
ARG,2006,43.3,1.1,41.8,3.5
ARG,2007,42.3,1.1,41.1,3.4
ARG,2008,41.5,1,40.5,3.3
ARG,2009,40.8,1,40,3.3
ARG,2010,40.1,1,39.5,3.3
ARG,2011,39.4,1,39.1,3.2
ARG,2012,38.8,1,38.7,3.2
ARG,2013,38.3,1,38.2,3.2
ARG,2014,38,1.1,37.9,3.2
ARG,2015,37.7,1.2,37.7,3.2
ARG,2016,37.6,1.3,37.6,3.4
ARG,2017,37.5,1.4,37.5,3.5
ARM,1988,33.3,2.1,45.7,3.3
ARM,1989,33.5,2,45.9,3.1
ARM,1990,34,2,46.3,3
ARM,1991,34.7,2,46.8,3.1
ARM,1992,35.4,2,47.4,3
ARM,1993,36.1,1.9,47.9,3
ARM,1994,36.9,1.9,48.5,2.9
ARM,1995,37.6,1.7,49,2.8
ARM,1996,38.4,1.6,49.5,2.7
ARM,1997,38.6,1.6,49.7,2.7
ARM,1998,38.9,1.5,49.9,2.6
ARM,1999,39.1,1.4,50,2.5
ARM,2000,39,1.5,49.9,2.5
ARM,2001,38.8,1.4,49.7,2.5
ARM,2002,38.4,1.3,49.4,2.3
ARM,2003,38.3,1.3,49.3,2.3
ARM,2004,37.9,1.2,49,2.2
ARM,2005,37.5,1.2,48.7,2.2
ARM,2006,37,1.2,48.3,2.2
ARM,2007,36.7,1.2,48,2.2
ARM,2008,36.2,1.1,47.6,2.2
ARM,2009,36,1.1,47.4,2.2
ARM,2010,35.9,1.2,47.3,2.3
ARM,2011,35.7,1.2,47.2,2.3
ARM,2012,36,1.2,47.4,2.2
ARM,2013,36.3,1.2,47.6,2.3
ARM,2014,36.6,1.3,47.8,2.3
ARM,2015,36.9,1.4,48,2.3
ARM,2016,37.1,1.4,48.2,2.4
ARM,2017,37.3,1.5,48.3,2.5
ARM,2018,37.3,1.6,48.4,2.7
AUS,1967,27.2,1.4,39.3,2.2
AUS,1968,27.1,1.5,39.3,2.2
AUS,1969,27,1.4,39.2,2.1
AUS,1970,26.7,1.4,39.1,2.2
AUS,1971,26.5,1.4,39,2.1
AUS,1972,26.2,1.3,38.9,2
AUS,1973,26,1.2,38.8,1.9
AUS,1974,25.8,1,38.7,1.7
AUS,1975,25,0.8,38.3,1.5
AUS,1976,25.5,1.1,38.7,1.6
AUS,1977,26,1.1,39,1.5
AUS,1978,26.5,1.2,39.3,1.4
AUS,1979,27,1.1,39.7,1.3
AUS,1980,27.4,0.9,40,1.1
AUS,1981,27.9,0.5,40.4,0.8
AUS,1982,27.8,0.8,40.7,1.1
AUS,1983,27.9,0.9,41.1,1.2
AUS,1984,28,0.8,41.5,1.2
AUS,1985,28.6,0.7,42.2,1.1
AUS,1986,28.8,0.9,42.5,1.2
AUS,1987,29.1,0.9,42.8,1.2
AUS,1988,29.5,0.9,43.2,1.1
AUS,1989,29.9,0.6,43.6,0.9
AUS,1990,29.5,0.8,43.8,1.1
AUS,1991,29.5,1,44.2,1.3
AUS,1992,29.5,1.1,44.6,1.3
AUS,1993,29.5,1,44.9,1.3
AUS,1994,29.5,0.8,45.3,1.1
AUS,1995,30.4,0.6,46.2,0.9
AUS,1996,30.7,0.6,46.4,0.8
AUS,1997,30.8,0.6,46.6,0.9
AUS,1998,31.3,0.6,47.1,0.9
AUS,1999,31.6,0.8,47.5,1
AUS,2000,31.8,0.6,47.9,0.9
AUS,2001,31.8,0.7,48.2,1
AUS,2002,31.8,0.8,48.2,1
AUS,2003,31.7,0.6,48.2,0.9
AUS,2004,31.7,0.6,48.2,0.9
AUS,2005,31.9,0.7,48.2,1
AUS,2006,32.1,0.6,48.2,0.9
AUS,2007,32.4,0.8,48.2,1
AUS,2008,32.8,0.8,48.3,1
AUS,2009,32.8,0.9,48.3,1
AUS,2010,32.8,0.8,48.4,0.9
AUS,2011,32.7,0.8,48.4,1
AUS,2012,32.5,0.6,48.6,0.9
AUS,2013,32.6,0.9,48.7,1.1
AUS,2014,32.7,0.9,48.7,1.2
AUS,2015,32.6,1,48.7,1.5
AUS,2016,32.6,1.2,48.6,1.7
AUS,2017,32.6,1.3,48.6,1.8
AUS,2018,32.5,1.4,48.5,2
AUT,1983,23.9,1.5,37.9,2
AUT,1984,23.7,1.5,38,1.7
AUT,1985,23.6,1.3,38,1.5
AUT,1986,23.4,1.1,38,1.2
AUT,1987,23.3,0.7,38,0.7
AUT,1988,23.9,1,38.6,1.1
AUT,1989,24.4,1.2,39.1,1.3
AUT,1990,24.9,1.3,39.7,1.4
AUT,1991,25.5,1.2,40.3,1.4
AUT,1992,26.1,1.2,40.8,1.4
AUT,1993,26.6,1,41.4,1.2
AUT,1994,27.3,0.8,41.9,1
AUT,1995,27.9,0.5,42.1,0.7
AUT,1996,27.5,0.8,42.5,1
AUT,1997,27.1,0.8,42.8,1.1
AUT,1998,27,0.9,43.1,1.2
AUT,1999,26.7,0.9,43.3,1.3
AUT,2000,26.5,1,43.8,1.3
AUT,2001,26.7,1.1,44.3,1.3
AUT,2002,26.8,1,44.8,1.3
AUT,2003,26.9,0.9,45.3,1.2
AUT,2004,27,0.8,45.8,1.1
AUT,2005,27.1,0.8,46.3,1.1
AUT,2006,27.5,0.8,46.9,1.1
AUT,2007,27.8,0.7,47.6,1
AUT,2008,27.9,0.8,48,1
AUT,2009,28.1,0.8,48.4,1
AUT,2010,28,0.7,48.6,1
AUT,2011,27.9,0.8,48.6,1.1
AUT,2012,27.8,0.8,48.5,1.1
AUT,2013,27.8,0.8,48.7,1.1
AUT,2014,27.7,0.8,48.4,1.2
AUT,2015,27.7,0.8,48.4,1.2
AUT,2016,27.7,0.9,48.6,1.2
AUT,2017,27.6,0.9,48.3,1.4
AUT,2018,27.6,1.2,48.3,1.6
AZE,1988,30.7,2.1,39.3,2.5
AZE,1989,30.7,1.9,39.4,2.4
AZE,1990,30.8,1.9,39.5,2.3
AZE,1991,31,1.9,39.6,2.3
AZE,1992,31.1,1.9,39.7,2.3
AZE,1993,31.2,1.9,39.8,2.3
AZE,1994,31.4,1.8,39.9,2.3
AZE,1995,31.5,1.8,39.9,2.2
AZE,1996,31.3,1.8,39.8,2.2
AZE,1997,31.1,1.8,39.7,2.2
AZE,1998,31,1.8,39.5,2.1
AZE,1999,30.8,1.7,39.3,2.1
AZE,2000,30.7,1.6,39.2,2
AZE,2001,30.5,1.6,39.1,1.9
AZE,2002,29.9,1.7,38.5,1.9
AZE,2003,29.6,1.8,38.2,2.1
AZE,2004,29.4,1.9,38,2.2
AZE,2005,29.3,2,37.9,2.3
AZE,2006,29.4,2.2,37.9,2.5
AZE,2007,29.5,2.3,38,2.6
AZE,2008,29.6,2.4,38,2.7
BHS,2001,44.5,3,47.3,3.7
BHS,2002,44.4,2.9,47.2,3.6
BHS,2003,44.3,2.9,47.1,3.5
BHS,2004,44.2,2.8,47.1,3.5
BHS,2005,44.2,2.8,47,3.4
BHS,2006,44.3,2.9,47,3.4
BHS,2007,44.3,2.9,47,3.4
BHS,2008,44.3,2.9,47.1,3.4
BHS,2009,44.4,2.9,47.1,3.4
BHS,2010,44.4,2.8,47.1,3.4
BHS,2011,44.5,2.7,47.1,3.4
BHS,2012,44.5,2.7,47.1,3.3
BHS,2013,44.5,2.6,47.1,3.3
BHR,2014,47.5,6.5,50.7,7.2
BGD,1964,30.5,2.1,35.6,2.5
BGD,1965,30.4,2.1,35.6,2.4
BGD,1966,30.4,2,35.5,2.3
BGD,1967,30.3,1.9,35.5,2.2
BGD,1968,30.2,1.9,35.5,2.1
BGD,1969,30.2,1.9,35.5,2.1
BGD,1970,30.3,1.9,35.6,2
BGD,1971,30.5,1.9,35.7,2
BGD,1972,30.6,1.8,35.8,1.9
BGD,1973,30.7,1.8,35.9,1.9
BGD,1974,30.8,1.7,36.1,1.7
BGD,1975,31.1,1.7,36.3,1.8
BGD,1976,31.3,1.8,36.6,1.8
BGD,1977,31.5,1.8,36.9,1.7
BGD,1978,31.4,1.8,36.8,1.8
BGD,1979,31.3,1.8,36.7,1.7
BGD,1980,31.3,1.8,36.6,1.7
BGD,1981,31.2,1.8,36.5,1.8
BGD,1982,31.2,1.7,36.4,1.7
BGD,1983,31,1.7,36.2,1.6
BGD,1984,31,1.7,36.2,1.7
BGD,1985,31.1,1.7,36.1,1.7
BGD,1986,31.2,1.7,36.2,1.7
BGD,1987,31.3,1.7,36.3,1.8
BGD,1988,31.4,1.7,36.3,1.8
BGD,1989,31.6,1.7,36.5,1.8
BGD,1990,31.8,1.8,36.6,1.8
BGD,1991,31.9,1.7,36.7,1.9
BGD,1992,32.2,1.8,37,1.9
BGD,1993,32.4,1.8,37.3,1.9
BGD,1994,32.6,1.8,37.5,1.9
BGD,1995,32.9,1.7,37.8,1.8
BGD,1996,33.1,1.7,38,1.9
BGD,1997,33.1,1.7,38.1,1.8
BGD,1998,33.2,1.7,38.1,1.8
BGD,1999,33.3,1.7,38.2,1.8
BGD,2000,33.3,1.7,38.3,1.7
BGD,2001,33.6,1.8,38.5,1.9
BGD,2002,33.8,1.8,38.6,2
BGD,2003,34,1.9,38.7,2
BGD,2004,34.2,2,38.8,2.1
BGD,2005,34.4,2,39,2.1
BGD,2006,34.5,2.1,38.9,2.2
BGD,2007,34.6,2.1,38.9,2.3
BGD,2008,34.7,2.2,38.9,2.3
BGD,2009,34.7,2.3,38.9,2.4
BGD,2010,34.9,2.3,39,2.5
BGD,2011,34.8,2.4,38.9,2.6
BGD,2012,34.8,2.4,38.9,2.7
BGD,2013,34.8,2.5,38.8,2.8
BGD,2014,34.8,2.6,38.7,3
BGD,2015,34.8,2.7,38.7,3.1
BGD,2016,34.8,2.9,38.7,3.1
BRB,1979,44.6,3,47.5,3.7
BRB,1980,44.6,3.1,47.4,3.7
BRB,1981,44.6,3.1,47.4,3.8
BRB,1982,44.6,3,47.4,3.8
BRB,1983,44.6,3.1,47.4,3.9
BRB,1984,44.5,3.1,47.4,3.9
BRB,1985,44.5,3.2,47.3,3.8
BRB,1986,44.5,3.3,47.3,3.9
BRB,1987,44.5,3.3,47.2,3.9
BRB,1988,44.5,3.3,47.2,3.9
BRB,1989,44.5,3.3,47.1,3.8
BRB,1990,44.4,3.3,47.1,3.9
BRB,1991,44.4,3.2,47.1,3.8
BRB,1992,44.5,3.2,47.1,3.9
BRB,1993,44.4,3.2,47,3.8
BRB,1994,44.4,3.1,47,3.9
BRB,1995,44.3,3.1,47,3.9
BRB,1996,44.4,3,46.9,3.8
BRB,1997,44.3,3,46.9,3.8
BRB,1998,44.3,3.1,46.9,3.9
BRB,1999,44.3,3.1,46.8,3.9
BRB,2000,44.3,3.2,46.8,3.9
BRB,2001,44.3,3.2,46.8,3.9
BRB,2002,44.3,3.2,46.7,3.9
BRB,2003,44.2,3.2,46.7,3.9
BRB,2004,44.2,3.1,46.7,3.7
BRB,2005,44.2,3,46.7,3.7
BRB,2006,44.1,3.1,46.7,3.8
BRB,2007,44.1,3,46.7,3.8
BRB,2008,44,3,46.6,3.8
BRB,2009,44,3.1,46.6,3.8
BRB,2010,44,3.1,46.6,3.8
BRB,2011,43.9,3.2,46.4,3.9
BRB,2012,43.7,3.3,46.3,3.9
BRB,2013,43.5,3.3,46.2,4
BRB,2014,43.3,3.4,46,4
BRB,2015,43.2,3.4,45.9,4
BRB,2016,43,3.4,45.8,4.1
BRB,2017,42.9,3.5,45.7,4.1
BLR,1988,22.6,1.7,30.4,2.2
BLR,1989,22.6,1.6,30.5,2.1
BLR,1990,22.6,1.6,30.6,2
BLR,1991,22.7,1.6,30.7,2
BLR,1992,22.8,1.5,30.9,1.9
BLR,1993,22.9,1.4,31.1,1.9
BLR,1994,23.2,1.4,31.4,1.8
BLR,1995,23.5,1.3,31.7,1.6
BLR,1996,23.6,1.3,31.9,1.6
BLR,1997,23.8,1.2,32.2,1.6
BLR,1998,24.1,1.1,32.5,1.5
BLR,1999,24.1,1.1,32.7,1.4
BLR,2000,24.2,1.1,32.8,1.4
BLR,2001,24.1,1.1,32.8,1.4
BLR,2002,24.1,1.1,32.8,1.4
BLR,2003,24,1.1,32.7,1.5
BLR,2004,23.9,1.1,32.7,1.4
BLR,2005,23.9,1.1,32.6,1.5
BLR,2006,24,1.1,32.7,1.5
BLR,2007,24,1.2,32.7,1.5
BLR,2008,24,1.2,32.7,1.5
BLR,2009,24,1.2,32.7,1.6
BLR,2010,24,1.2,32.7,1.6
BLR,2011,23.9,1.2,32.7,1.7
BLR,2012,23.8,1.2,32.6,1.7
BLR,2013,23.7,1.3,32.5,1.8
BLR,2014,23.4,1.4,32.3,1.9
BLR,2015,23.2,1.5,32.2,2
BLR,2016,23,1.6,32,2
BLR,2017,22.9,1.7,31.9,2.1
BLR,2018,22.9,1.8,31.9,2.3
BEL,1979,23.4,1.6,41.6,2.3
BEL,1980,23.4,1.5,41.8,2.2
BEL,1981,23.4,1.4,42,2.1
BEL,1982,23.4,1.3,42.1,1.9
BEL,1983,23.4,1.2,42.3,1.6
BEL,1984,23.3,1,42.3,1.4
BEL,1985,23.1,0.7,42.4,1.1
BEL,1986,23.2,0.9,42.7,1.2
BEL,1987,23.3,1,43.1,1.3
BEL,1988,23.4,0.9,43.4,1.2
BEL,1989,23.5,1,44,1.3
BEL,1990,23.5,1.1,44.6,1.4
BEL,1991,23.6,1,45.2,1.3
BEL,1992,23.6,0.7,45.7,1.2
BEL,1993,24.4,1,46.3,1.3
BEL,1994,25,1,46.8,1.3
BEL,1995,25.5,1,47.3,1.2
BEL,1996,25.6,0.9,47.7,1.3
BEL,1997,25.7,0.8,48.1,1.2
BEL,1998,26.2,1,48.3,1.3
BEL,1999,26.5,1.1,48.5,1.4
BEL,2000,26.5,1.1,48.6,1.5
BEL,2001,26.6,1.1,48.6,1.5
BEL,2002,26.7,1.1,48.6,1.3
BEL,2003,26.6,0.9,48.6,1.2
BEL,2004,26.7,0.9,48.7,1
BEL,2005,26.7,0.8,48.5,1
BEL,2006,26.5,0.8,48.2,1
BEL,2007,26.5,0.8,48.1,1
BEL,2008,26.2,0.7,47.9,1
BEL,2009,26.2,0.7,48,1
BEL,2010,26.3,0.7,48.1,0.9
BEL,2011,26.2,0.7,48,1
BEL,2012,26.1,0.7,48,1
BEL,2013,26.2,0.7,48.4,1
BEL,2014,26.2,0.8,48.3,1.1
BEL,2015,26.1,0.8,48.3,1.1
BEL,2016,26.1,0.8,48.4,1.1
BEL,2017,26,1,48.2,1.3
BLZ,1993,52.9,2.6,56.3,3.3
BLZ,1994,52.9,2.4,56.3,3.2
BLZ,1995,52.8,2.3,56.3,3.2
BLZ,1996,52.7,2.3,56.2,3
BLZ,1997,52.5,2.3,56.1,3.1
BLZ,1998,52.3,2.3,55.9,3.1
BLZ,1999,52,2.3,55.7,3.2
BLZ,2000,51.8,2.5,55.5,3.3
BLZ,2001,51.6,2.5,55.2,3.3
BLZ,2002,51.4,2.5,55,3.4
BLZ,2003,51.3,2.6,54.9,3.5
BLZ,2004,51.2,2.8,54.9,3.6
BLZ,2005,51.1,2.8,54.8,3.7
BLZ,2006,51,3,54.7,3.9
BLZ,2007,51,3,54.6,3.9
BLZ,2008,50.9,3,54.6,3.9
BLZ,2009,50.8,3.1,54.5,3.9
BEN,2002,44.5,2.3,47.1,2.5
BEN,2003,44.6,2.2,47.2,2.3
BEN,2004,44.9,2.2,47.6,2.3
BEN,2005,45.2,2.2,48.1,2.3
BEN,2006,45.6,2.2,48.5,2.2
BEN,2007,45.8,2.2,48.8,2.2
BEN,2008,45.9,2.1,49,2.2
BEN,2009,46,2.1,49.1,2.3
BEN,2010,46,2.2,49.2,2.2
BEN,2011,46.1,2.2,49.3,2.2
BEN,2012,46.2,2.3,49.5,2.3
BEN,2013,46.3,2.4,49.6,2.3
BEN,2014,46.4,2.4,49.8,2.5
BEN,2015,46.5,2.4,49.9,2.6
BTN,2003,41.4,2.6,44.1,2.9
BTN,2004,41.4,2.7,44.1,2.8
BTN,2005,41.5,2.6,44.1,2.6
BTN,2006,41.4,2.6,44,2.7
BTN,2007,41.3,2.5,43.9,2.6
BTN,2008,41.3,2.5,43.8,2.7
BTN,2009,41.2,2.6,43.8,2.8
BTN,2010,41.2,2.7,43.7,2.8
BTN,2011,41.2,2.7,43.6,2.7
BTN,2012,41.1,2.6,43.5,2.8
BTN,2013,41.1,2.7,43.5,2.9
BTN,2014,41.1,2.7,43.5,3
BTN,2015,41,2.9,43.4,3.1
BTN,2016,41,3,43.4,3.2
BTN,2017,41,3,43.4,3.3
BOL,1992,48.6,1.5,46.7,3.4
BOL,1993,49.2,1.5,47.1,3.3
BOL,1994,49.8,1.5,47.5,3.3
BOL,1995,50.4,1.5,47.8,3.4
BOL,1996,51,1.4,48.2,3.3
BOL,1997,51.7,1.2,48.5,3.2
BOL,1998,52.3,1.2,48.9,3.1
BOL,1999,52.9,1.2,49.2,3.1
BOL,2000,53.4,1.2,49.3,3.1
BOL,2001,53.2,1.1,49.2,3.1
BOL,2002,53,1.2,49,3.1
BOL,2003,52.4,1.2,48.5,3.2
BOL,2004,51.9,1.2,48.1,3.1
BOL,2005,51.4,1.2,47.7,3.1
BOL,2006,50.5,1.1,47.1,3
BOL,2007,49.3,1.1,46.3,2.9
BOL,2008,47.9,1.1,45.4,2.8
BOL,2009,46.6,1.1,44.5,2.8
BOL,2010,45.7,1.2,43.8,2.7
BOL,2011,44.7,1,43,2.7
BOL,2012,44.2,1.1,42.5,2.6
BOL,2013,43.9,1.1,42.1,2.7
BOL,2014,43.5,1,41.7,2.7
BOL,2015,43,1.1,41.4,2.8
BOL,2016,42.5,1.2,41,2.8
BOL,2017,42.1,1.2,40.9,2.9
BOL,2018,42.1,1.5,40.8,3
BIH,2001,38.4,2.7,47.3,5.2
BIH,2002,38.6,2.5,47.4,5.2
BIH,2003,38.8,2.5,47.5,5.1
BIH,2004,39,2.5,47.6,5.1
BIH,2005,39.1,2.5,47.7,5
BIH,2006,39.1,2.6,47.7,5
BIH,2007,39.1,2.6,47.7,5
BIH,2008,39.1,2.6,47.7,5.1
BIH,2009,39,2.6,47.7,5.1
BIH,2010,39,2.7,47.7,5.2
BIH,2011,39,2.8,47.7,5.4
BIH,2012,38.9,2.9,47.7,5.4
BIH,2013,38.9,2.9,47.7,5.5
BIH,2014,38.8,3.1,47.6,5.4
BIH,2015,38.7,3.2,47.6,5.5
BWA,1985,56.9,3.3,61.2,3.3
BWA,1986,57,3.3,61.4,3.1
BWA,1987,57.1,3.2,61.6,3
BWA,1988,57.1,3.2,61.7,3
BWA,1989,57.2,3.3,61.8,2.9
BWA,1990,57.3,3.3,61.9,2.9
BWA,1991,57.3,3.2,62.1,2.8
BWA,1992,57.4,3.2,62.2,2.8
BWA,1993,57.5,3.1,62.3,2.8
BWA,1994,57.6,3.1,62.3,2.7
BWA,1995,57.7,3,62.4,2.7
BWA,1996,57.8,3.1,62.6,2.7
BWA,1997,57.8,3,62.8,2.6
BWA,1998,58,3,62.9,2.6
BWA,1999,58,2.9,63,2.6
BWA,2000,58.1,2.9,63.2,2.5
BWA,2001,58.2,2.8,63.3,2.5
BWA,2002,58.3,2.8,63.4,2.4
BWA,2003,58.2,2.8,63.4,2.4
BWA,2004,58.2,2.9,63.4,2.4
BWA,2005,58.2,2.9,63.4,2.4
BWA,2006,58.2,2.9,63.4,2.5
BWA,2007,58.3,2.9,63.5,2.5
BWA,2008,58.3,3,63.6,2.5
BWA,2009,58.3,3,63.6,2.5
BWA,2010,58.4,3,63.7,2.6
BWA,2011,58.3,3.2,63.6,2.8
BWA,2012,58.3,3.3,63.5,2.9
BWA,2013,58.3,3.4,63.5,3
BWA,2014,58.2,3.4,63.4,3.1
BWA,2015,58.1,3.5,63.4,3.3
BRA,1960,50,2.9,58.7,3.7
BRA,1961,50.1,2.9,58.8,3.6
BRA,1962,50.2,2.8,58.9,3.6
BRA,1963,50.3,2.7,59,3.6
BRA,1964,50.3,2.6,59.1,3.4
BRA,1965,50.4,2.6,59.3,3.4
BRA,1966,50.5,2.5,59.4,3.3
BRA,1967,50.5,2.4,59.6,3.1
BRA,1968,50.6,2.3,59.7,3
BRA,1969,50.7,2.2,59.8,2.9
BRA,1970,50.7,2.1,59.9,2.7
BRA,1971,50.7,1.9,60.1,2.5
BRA,1972,50.6,1.9,60.1,2.4
BRA,1973,50.6,1.8,60.2,2.4
BRA,1974,50.6,1.6,60.3,2.2
BRA,1975,51.1,1.6,60.7,2.1
BRA,1976,51.5,1.5,61,1.9
BRA,1977,51.8,1.4,61.3,1.8
BRA,1978,52,1.3,61.4,1.8
BRA,1979,52.1,1.3,61.4,1.7
BRA,1980,52.2,1.1,61.4,1.6
BRA,1981,52.3,0.9,61.4,1.4
BRA,1982,52.5,0.9,61.5,1.3
BRA,1983,52.5,0.9,61.6,1.3
BRA,1984,52.5,0.8,61.6,1.3
BRA,1985,52.5,0.9,61.8,1.3
BRA,1986,53.1,0.9,62.2,1.3
BRA,1987,53.8,0.9,62.7,1.3
BRA,1988,54.6,0.9,63.2,1.3
BRA,1989,55,0.9,63.5,1.3
BRA,1990,54.7,0.9,63.3,1.4
BRA,1991,54.4,1,63,1.4
BRA,1992,54.1,1.1,62.8,1.4
BRA,1993,54.1,0.9,62.8,1.4
BRA,1994,54.1,1,62.8,1.4
BRA,1995,54,0.9,62.8,1.4
